row_id,pokemon_id,pokemon_en,pokemon_ja,wiki_page_name,wiki_page_url,role,range,damage_type,skill_slot,move_stage,move_en,move_ja,parent_move_en,parent_move_ja,source_object,ratio_component,effect_label,ratio_percent,stat_type,level_scaling,base_value,formula_en,formula_ja,exception,alert,true_description,notes,rsb_info,move_type,cooldown,upgrade_level_1,upgrade_level_2,unite_energy,unite_buffs,unite_buff_duration
"6,207",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,add2,,,,,,,,,,,,,,,,,,,
"6,208",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,add3,,,,,,,,,,,,,,,,,,,
"6,209",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,add4,,,,,,,,,,,,,,,,,,,
"6,210",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,add5,,,,,,,,,,,,,,,,,,,
"6,211",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced,,,,,,,,,,,,,,,,,,,
"6,212",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced_add1,,,,,,,,,,,,,,,,,,,
"6,213",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced_add2,,,,,,,,,,,,,,,,,,,
"6,214",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced_add3,,,,,,,,,,,,,,,,,,,
"6,215",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced_add4,,,,,,,,,,,,,,,,,,,
"6,216",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Basic,basic,Attack,通常攻撃,,,boosted_rsb,enhanced_add5,,,,,,,,,,,,,,,,,,,
"6,217",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,base,Damage,217.,Atk,17.,320.,217% Atk + 17 * (Level - 1) + 320,攻撃 x 217% + 17 x (レベル - 1) + 320,,,Machamp attacks in a straight line dealing damage to enemies hit.,,,Melee,6,,,,,
"6,218",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,add1,,,,,,,,,,,,,Melee,6,,,,,
"6,219",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,add2,,,,,,,,,,,,,Melee,6,,,,,
"6,220",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,add3,,,,,,,,,,,,,Melee,6,,,,,
"6,221",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,add4,,,,,,,,,,,,,Melee,6,,,,,
"6,222",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,add5,,,,,,,,,,,,,Melee,6,,,,,
"6,223",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced,,,,,,,,,,,,,Melee,6,,,,,
"6,224",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced_add1,,,,,,,,,,,,,Melee,6,,,,,
"6,225",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced_add2,,,,,,,,,,,,,Melee,6,,,,,
"6,226",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced_add3,,,,,,,,,,,,,Melee,6,,,,,
"6,227",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced_add4,,,,,,,,,,,,,Melee,6,,,,,
"6,228",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,base,Karate Chop,からてチョップ,,,rsb,enhanced_add5,,,,,,,,,,,,,Melee,6,,,,,
"6,229",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,base,Damage - per Hit (4 hits),65.,Atk,2.,55.,65% Atk + 2 * (Level - 1) + 55,攻撃 x 65% + 2 x (レベル - 1) + 55,,,"Machamp unleashes a barrage of blows in a targeted direction for 1s, hitting multiple times and finishing with a single large strike. Machamp is unstoppable for the duration and can move while using Close Combat.",,,Melee,6,7,13,,,
"6,230",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,add1,Damage - Final Hit,195.,Atk,6.,165.,195% Atk + 6 * (Level - 1) + 165,攻撃 x 195% + 6 x (レベル - 1) + 165,,,,,,Melee,6,7,13,,,
"6,231",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,add2,,,,,,,,,,,,,Melee,6,7,13,,,
"6,232",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,add3,,,,,,,,,,,,,Melee,6,7,13,,,
"6,233",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,add4,,,,,,,,,,,,,Melee,6,7,13,,,
"6,234",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,add5,,,,,,,,,,,,,Melee,6,7,13,,,
"6,235",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced,,,,,,,,,,Deals 25% additional damage if the target is affected by a status condition.,,,Melee,6,7,13,,,
"6,236",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced_add1,,,,,,,,,,,,,Melee,6,7,13,,,
"6,237",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced_add2,,,,,,,,,,,,,Melee,6,7,13,,,
"6,238",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced_add3,,,,,,,,,,,,,Melee,6,7,13,,,
"6,239",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced_add4,,,,,,,,,,,,,Melee,6,7,13,,,
"6,240",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Close Combat,インファイト,Karate Chop,からてチョップ,rsb,enhanced_add5,,,,,,,,,,,,,Melee,6,7,13,,,
"6,241",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,base,Damage,98.,Atk,13.,290.,98% Atk + 13 * (Level - 1) + 290,攻撃 x 98% + 13 x (レベル - 1) + 290,,,"Machamp dashes forward, dealing damage to enemies hit. Cross Chop may critically hit and has a 5% higher Critical-Hit Rate. Cross Chop further increases Critical-Hit Rate by 5% for 3s on hit.",,,Melee,6,7,13,,,
"6,242",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,add1,,,,,,,,,,,,,Melee,6,7,13,,,
"6,243",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,add2,,,,,,,,,,,,,Melee,6,7,13,,,
"6,244",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,add3,,,,,,,,,,,,,Melee,6,7,13,,,
"6,245",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,add4,,,,,,,,,,,,,Melee,6,7,13,,,
"6,246",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,add5,,,,,,,,,,,,,Melee,6,7,13,,,
"6,247",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced,,,,,,,,,,"Machamp’s auto attacks increases Atk by 3 per target hit, permanently stacking up to 40 times.",,,Melee,6,7,13,,,
"6,248",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced_add1,,,,,,,,,,,,,Melee,6,7,13,,,
"6,249",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced_add2,,,,,,,,,,,,,Melee,6,7,13,,,
"6,250",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced_add3,,,,,,,,,,,,,Melee,6,7,13,,,
"6,251",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced_add4,,,,,,,,,,,,,Melee,6,7,13,,,
"6,252",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 1,upgrade,Cross Chop,クロスチョップ,Karate Chop,からてチョップ,rsb,enhanced_add5,,,,,,,,,,,,,Melee,6,7,13,,,
"6,253",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,base,,,,,,,,,,"Machop buffs themselves for 3s becoming unstoppable, increasing attack by 15%, attack speed by 40% and movement speed by 30% inititally, diminishing gradually every 1s. Machop's next attack is boosted.",,,Buff,9,,,,,
"6,254",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,add1,,,,,,,,,,,,,Buff,9,,,,,
"6,255",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,add2,,,,,,,,,,,,,Buff,9,,,,,
"6,256",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,add3,,,,,,,,,,,,,Buff,9,,,,,
"6,257",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,add4,,,,,,,,,,,,,Buff,9,,,,,
"6,258",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,add5,,,,,,,,,,,,,Buff,9,,,,,
"6,259",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced,,,,,,,,,,,,,Buff,9,,,,,
"6,260",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced_add1,,,,,,,,,,,,,Buff,9,,,,,
"6,261",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced_add2,,,,,,,,,,,,,Buff,9,,,,,
"6,262",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced_add3,,,,,,,,,,,,,Buff,9,,,,,
"6,263",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced_add4,,,,,,,,,,,,,Buff,9,,,,,
"6,264",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,base,Bulk Up,ビルドアップ,,,rsb,enhanced_add5,,,,,,,,,,,,,Buff,9,,,,,
"6,265",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,base,Damage - per Tick (4 Ticks),28.,Atk,1.,50.,28% Atk + 1 * (Level - 1) + 50,攻撃 x 28% + 1 x (レベル - 1) + 50,,,"Machamp jumps to target location, becoming unstoppable for 0.5s, stunning enemies hit for 0.5s, slowing them by 40% for 3s, and dealing damage four times in quick succession to the landing radius. Machamp’s Attack is increased by 15% for 5s and gains bonus movement speed of 40% diminishing by 20% over 3s when using Dynamic Punch. Machamp’s next auto attack is boosted.",,,Hindrance,8,5,11,,,
"6,266",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,add1,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,267",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,add2,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,268",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,add3,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,269",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,add4,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,270",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,add5,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,271",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced,,,,,,,,,,"Further increases movement speed by 30%, Attack bonus by 5%, and slow by 20%.",,,Hindrance,8,5,11,,,
"6,272",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced_add1,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,273",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced_add2,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,274",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced_add3,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,275",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced_add4,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,276",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Dynamic Punch,ばくれつパンチ,Bulk Up,ビルドアップ,rsb,enhanced_add5,,,,,,,,,,,,,Hindrance,8,5,11,,,
"6,277",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,base,Damage (2x),115.,Atk,4.,210.,115% Atk + 4 * (Level - 1) + 210,攻撃 x 115% + 4 x (レベル - 1) + 210,,,"Machamp becomes unstoppable for 5s and gains 70% increased movement speed (diminishing every 1s by 20%) or until the next auto attack. Machamp’s next auto attack during submission is enhanced, hitting twice and slamming the target down behind Machamp. If this attack hits, Machamp also gains 5% increased Critical-Hit Rate and 40% Attack Speed for 3s.",,,Buff,9.5,5,11,,,
"6,278",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,add1,,,,,,,,,,,,,Buff,9.5,5,11,,,
"6,279",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,add2,,,,,,,,,,,,,Buff,9.5,5,11,,,
"6,280",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,add3,,,,,,,,,,,,,Buff,9.5,5,11,,,
"6,281",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,add4,,,,,,,,,,,,,Buff,9.5,5,11,,,
"6,282",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,add5,,,,,,,,,,,,,Buff,9.5,5,11,,,
"6,283",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,enhanced,,,,,,,,,,Further increases Critical-Hit Rate by 5% and Attack Speed by 10%.,,,Buff,9.5,5,11,,,
"6,284",52,Machamp,カイリキー,カイリキー,https://wikiwiki.jp/poke-unite/%E3%82%AB%E3%82%A4%E3%83%AA%E3%82%AD%E3%83%BC,All-Rounder,Melee,Physical,Move 2,upgrade,Submission,じごくぐるま,Bulk Up,ビルドアップ,rsb,enhanced_add1,,,,,,,,,,,,,Buff,9.5,5,11,,,
